2018-11-10 00:04:07,614 INFO  crawl.Injector - Injector: starting at 2018-11-10 00:04:07
2018-11-10 00:04:07,615 INFO  crawl.Injector - Injector: crawlDb: testCrawl5/crawldb
2018-11-10 00:04:07,615 INFO  crawl.Injector - Injector: urlDir: urls
2018-11-10 00:04:07,616 INFO  crawl.Injector - Injector: Converting injected urls to crawl db entries.
2018-11-10 00:04:08,238 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:04:08,468 WARN  snappy.LoadSnappy - Snappy native library not loaded
2018-11-10 00:04:10,633 INFO  regex.RegexURLNormalizer - can't find rules for scope 'inject', using default
2018-11-10 00:04:11,523 INFO  crawl.Injector - Injector: total number of urls rejected by filters: 1
2018-11-10 00:04:11,524 INFO  crawl.Injector - Injector: total number of urls injected after normalization and filtering: 0
2018-11-10 00:04:11,524 INFO  crawl.Injector - Injector: Merging injected urls into crawl db.
2018-11-10 00:04:12,952 INFO  crawl.Injector - Injector: finished at 2018-11-10 00:04:12, elapsed: 00:00:05
2018-11-10 00:04:16,924 WARN  util.NativeCodeLoader - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-11-10 00:04:16,927 INFO  crawl.Generator - Generator: starting at 2018-11-10 00:04:16
2018-11-10 00:04:16,927 INFO  crawl.Generator - Generator: Selecting best-scoring urls due for fetch.
2018-11-10 00:04:16,927 INFO  crawl.Generator - Generator: filtering: false
2018-11-10 00:04:16,927 INFO  crawl.Generator - Generator: normalizing: true
2018-11-10 00:04:16,927 INFO  crawl.Generator - Generator: topN: 50000
2018-11-10 00:04:18,121 INFO  crawl.FetchScheduleFactory - Using FetchSchedule impl: org.apache.nutch.crawl.DefaultFetchSchedule
2018-11-10 00:04:18,122 INFO  crawl.AbstractFetchSchedule - defaultInterval=2592000
2018-11-10 00:04:18,122 INFO  crawl.AbstractFetchSchedule - maxInterval=7776000
